SHA,cbo,wmc,dit,rfc,lcom,totalMethods,totalFields,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocks,uniqueWordsQty,defect
b5d57ee9328d3498e3d22776526050a890e350d21,3,3,1,1,0,3,4,0,24,0,0,0,0,0,333,425,12,2,4,0,82,1
b606d3bad38d80851044e3fb92c96274abcf370f0,49,113,4,171,371,41,21,7,583,20,11,17,12,1,74,15,75,21,82,8,382,0
b606d3bad38d80851044e3fb92c96274abcf370f1,64,113,4,164,371,41,21,0,581,20,11,17,12,1,72,15,73,19,81,8,378,1
b60e8faab2c75eb25196ecaa55cbad12744bc7590,8,87,2,60,0,56,2,18,564,65,2,14,0,1,0,2,35,3,23,4,218,0
b60e8faab2c75eb25196ecaa55cbad12744bc7591,29,87,2,45,0,56,2,0,564,65,2,14,0,1,0,2,35,3,23,4,218,1
b610c32884bdd703586b755849e17b1f5428e3f20,73,393,29,275,3773,137,111,138,2113,100,26,66,19,35,409,121,305,134,214,13,1375,0
b610c32884bdd703586b755849e17b1f5428e3f21,115,393,13,243,3783,137,111,0,2113,100,26,66,19,35,409,121,305,134,214,13,1375,1
b644a0e9e52251ad90c30c50eb6699de152af9ba0,35,364,4,208,901,49,1,64,1462,85,26,126,1,12,136,161,324,58,246,11,374,0
b644a0e9e52251ad90c30c50eb6699de152af9ba1,54,361,4,179,901,49,1,0,1454,85,26,123,1,12,136,157,322,58,246,11,374,1
b65af8446f66a1f0f2a85e9fef10e9aee47a28190,11,22,1,16,0,7,4,0,82,3,1,7,1,4,1,0,13,0,12,2,59,0
b65af8446f66a1f0f2a85e9fef10e9aee47a28191,12,21,1,16,0,7,4,0,82,3,1,6,1,4,1,0,13,0,12,2,59,1
b6faa49bff081b788217210c9e57746adc3c47651,13,25,2,20,171,24,1,14,210,20,0,0,0,0,11,0,1,1,1,1,175,1
b75bffa5d90236dd1fed71ff95bcb54ee98f47910,4,8,1,11,10,5,0,5,48,6,0,1,1,1,8,5,8,4,6,1,27,0
b75bffa5d90236dd1fed71ff95bcb54ee98f47911,3,6,1,10,6,4,0,0,42,4,0,0,1,1,8,5,8,4,6,1,24,1
b7b769105a018ab94f43a49fe2d5137521c70cbc0,14,37,2,43,15,6,5,0,163,2,16,4,0,2,5,5,27,0,25,5,142,0
b7b769105a018ab94f43a49fe2d5137521c70cbc1,21,37,1,43,15,6,5,0,163,2,16,4,0,2,5,5,27,0,25,5,142,1
b7c6714737f8251a283d0faaf740996800f82d680,12,3,2,7,1,2,3,0,31,0,1,0,0,0,1,0,1,0,4,1,168,0
b7c6714737f8251a283d0faaf740996800f82d681,10,3,1,6,1,2,2,0,28,0,1,0,0,0,1,0,0,0,2,1,161,1
b7dd0314e874d2d8ecd2491745e7e775709302300,13,29,7,13,6,12,6,5,203,23,0,1,0,12,14,1,6,1,6,6,81,0
b7dd0314e874d2d8ecd2491745e7e775709302301,36,28,7,13,6,12,6,0,203,23,0,0,0,12,14,1,6,1,6,6,81,1
b7df4fb3e0a52f458acbe8c930a0d8b0d3bcc6650,17,76,2,51,328,36,18,1,261,22,13,17,0,3,1,13,54,4,26,2,105,0
b7df4fb3e0a52f458acbe8c930a0d8b0d3bcc6651,22,76,1,45,328,36,18,0,261,22,13,17,0,3,1,13,54,4,26,2,107,1
b861b7d706e7ce03f4242b3a16bdcadf0dba06b41,21,15,3,18,9,7,10,4,70,5,0,5,0,0,8,2,16,0,15,2,66,1
b87ae8a51b49f898e54475fe6e13104d94607f620,6,8,2,36,9,6,6,3,40,2,0,2,0,0,6,6,9,0,14,1,55,0
b87ae8a51b49f898e54475fe6e13104d94607f621,8,6,1,33,6,4,2,0,32,0,0,2,0,0,7,9,7,1,12,1,45,1
b87e1ecc829264bffc9b26328d65de77b09e177e0,28,12,2,42,0,4,10,0,100,1,1,2,0,1,19,11,24,1,21,3,156,0
b87e1ecc829264bffc9b26328d65de77b09e177e1,28,12,1,41,0,4,10,0,99,1,1,2,0,1,18,9,24,1,21,3,156,1
b8a60b41619437074883adc39351dc1cd7a9e6440,32,49,1,46,363,31,12,1,163,26,0,13,2,4,40,21,19,3,17,2,107,0
b8a60b41619437074883adc39351dc1cd7a9e6441,42,49,1,40,363,31,12,0,163,26,0,13,2,4,40,21,19,3,17,2,107,1
b8b61f55e027f10d165c251f9bf48f8f077540f60,9,17,1,13,120,16,0,1,63,14,1,0,0,0,4,0,2,0,2,1,41,0
b8b61f55e027f10d165c251f9bf48f8f077540f61,8,17,1,12,120,16,0,0,63,14,1,0,0,0,4,0,2,0,2,1,42,1
b8bf744ea766b3585ea275f652e043e3e42094000,4,4,2,7,1,3,1,0,25,1,0,1,0,0,3,0,1,1,1,1,39,0
b8bf744ea766b3585ea275f652e043e3e42094001,3,4,1,7,1,3,1,0,25,1,0,1,0,0,3,0,1,1,1,1,39,1
b95be209828bbf2ef334ddd3f98ab071e423ded61,14,101,1,38,249,31,5,3,343,15,14,19,0,17,2,22,65,19,59,6,164,1
b981c761276a1a9aaedac51c10622656271dc1800,6,211,1,150,13480,165,3,8,585,24,0,13,0,6,23,27,20,21,17,6,252,0
b981c761276a1a9aaedac51c10622656271dc1801,10,211,1,149,13478,165,3,0,585,24,0,13,0,6,23,27,20,21,17,6,252,1
b98345742be5992085072830c6359f44711ef29d0,35,58,9,87,34,28,17,7,407,14,3,18,0,5,2,33,71,27,49,6,254,0
b98345742be5992085072830c6359f44711ef29d1,29,58,6,85,34,28,17,0,415,14,3,18,0,5,2,33,75,29,50,6,255,1
b9ae38ddf778050396909a48a0aba49d44325ec40,20,22,10,49,0,15,4,6,201,3,1,3,0,2,14,19,18,10,16,2,133,0
b9ae38ddf778050396909a48a0aba49d44325ec41,19,22,9,44,0,15,4,0,201,3,1,3,0,2,14,19,18,10,16,2,133,1
b9bb2f54d0b6cd7258f48313dddaa236b583cb2a0,18,45,5,124,56,16,4,8,339,4,3,8,9,16,30,23,70,19,65,13,175,0
b9bb2f54d0b6cd7258f48313dddaa236b583cb2a1,45,45,5,116,56,16,4,0,338,4,3,8,9,16,30,23,70,19,65,12,175,1
b9ee52d3df1826d86e34d904aa4f0b12ea21d9160,33,91,7,113,318,41,14,8,528,28,5,20,5,1,55,1,37,12,29,13,273,0
b9ee52d3df1826d86e34d904aa4f0b12ea21d9161,52,91,7,103,318,41,14,0,520,28,5,20,5,1,55,1,37,12,29,11,273,1
ba8ae538679d8bb7e39600ba7cdad59eb8b735951,1,11,11,5,0,1,1,0,29,1,0,1,0,3,11,5,5,0,5,2,43,1
ba902e90bde55613f2f88679c2ca6a728da650140,10,10,1,11,16,8,1,2,43,5,0,1,1,0,2,0,3,0,3,1,40,0
ba902e90bde55613f2f88679c2ca6a728da650141,12,9,1,9,9,7,1,0,41,4,0,1,1,0,2,0,4,0,4,1,37,1
baa9d9e87d51e3eaf2f56feac0d6254c6826cb470,23,287,3,154,6734,146,20,8,1255,152,19,74,12,9,197,131,269,57,204,4,277,0
baa9d9e87d51e3eaf2f56feac0d6254c6826cb471,34,287,2,139,6734,146,20,0,1255,152,19,74,12,9,197,131,269,57,204,4,277,1
bae10c2cbbff55c7f1437a624ef34431fac99bc20,19,34,4,42,6,10,14,7,178,5,1,4,0,1,0,18,42,9,32,4,101,0
bae10c2cbbff55c7f1437a624ef34431fac99bc21,14,33,4,41,6,10,14,0,177,5,1,4,0,1,0,18,41,9,31,4,99,1
bb0d2f1dd6083235a9d80a9848a30d9dbfbd6b160,49,30,3,86,0,14,4,4,164,9,4,1,0,0,14,11,23,2,48,4,104,0
bb0d2f1dd6083235a9d80a9848a30d9dbfbd6b161,53,29,3,76,0,14,4,0,162,9,4,1,0,0,14,11,23,2,48,4,104,1
bb165a7cff397201de21705aa91ebe7c8a8f523d0,44,250,12,100,660,60,48,27,1078,33,12,64,0,25,11,85,218,65,132,10,457,0
bb165a7cff397201de21705aa91ebe7c8a8f523d1,39,250,9,96,660,60,48,0,1080,34,12,64,0,25,11,85,218,65,132,10,457,1
bbcd2ec06bc14914bfce04e721f29318cf9445b61,48,232,8,235,285,37,70,39,1209,33,38,44,17,5,189,37,236,13,171,10,301,1
bbfb8449535d1497c591bcdf13cf672d66468c4c0,26,34,1,59,7,7,14,1,158,7,3,12,4,0,10,0,49,0,42,6,102,0
bbfb8449535d1497c591bcdf13cf672d66468c4c1,28,33,1,58,11,7,14,0,155,7,3,12,4,0,9,0,49,0,42,6,92,1
bc4039ea038259e6842f1f9800d68c79e1bca1650,9,163,1,1,13203,163,1,0,170,0,0,0,0,0,164,163,1,0,1,0,614,0
bc4039ea038259e6842f1f9800d68c79e1bca1651,17,163,1,1,13203,163,1,0,170,0,0,0,0,0,164,163,1,0,1,0,614,1
bc413290c4274e56a6123cd012b945146d8649bd0,36,98,1,64,3403,83,0,21,306,80,5,7,0,5,437,8,22,71,21,2,645,0
bc413290c4274e56a6123cd012b945146d8649bd1,34,98,1,55,3403,83,0,0,306,80,5,7,0,5,434,8,22,71,21,2,643,1
bc42c31387e272b70f2418debbb1601519b44d0f0,5,4,1,8,3,3,1,1,27,2,0,1,0,0,1,0,3,0,3,1,41,0
bc42c31387e272b70f2418debbb1601519b44d0f1,4,4,1,8,3,3,1,0,21,2,0,1,0,0,1,0,3,0,3,1,22,1
bc6fd28a016e380c49e2a6a1d288dca96195877a0,11,37,2,40,156,24,16,0,235,12,5,4,4,7,25,11,35,8,29,3,161,0
bc6fd28a016e380c49e2a6a1d288dca96195877a1,17,37,2,38,156,24,16,0,235,12,5,4,4,7,25,11,35,7,29,3,161,1
bd3518f2f9ef000151bbc51df1fd0607fc8629841,17,74,2,71,0,12,21,3,254,9,4,32,0,3,0,27,73,16,60,5,111,1
bd43b4632ef963b656420c6b455493682e0dc8070,62,76,6,111,2,34,27,4,495,22,10,19,12,0,39,4,73,0,66,12,228,0
bd43b4632ef963b656420c6b455493682e0dc8071,68,74,6,105,2,34,27,0,483,20,10,18,12,0,39,4,73,0,66,12,227,1
bd56403d41565cb33e36068cb175a273b2de612b0,56,134,11,136,828,62,168,28,954,59,6,13,7,6,414,43,240,57,221,6,1080,0
bd56403d41565cb33e36068cb175a273b2de612b1,83,134,11,130,828,62,168,0,954,59,6,13,7,6,409,43,240,55,221,6,1080,1
bdc05b016f5bae16ec76fee4476e76920e0c5ee40,123,97,10,79,593,72,37,78,856,64,0,2,0,7,59,0,55,2,55,2,365,0
bdc05b016f5bae16ec76fee4476e76920e0c5ee41,94,97,10,52,593,72,37,0,856,64,0,2,0,7,59,0,55,2,55,2,365,1
bdc69afe7ed7858e622d06458edce15f2f8928960,13,51,3,51,38,16,21,16,474,18,0,22,2,0,44,4,46,6,31,9,364,0
bdc69afe7ed7858e622d06458edce15f2f8928961,20,45,2,52,38,16,21,0,470,18,0,18,2,0,44,4,46,6,31,8,364,1
bdc85ec065ff4a0a1a2c3cc174142bdd2eeacb300,25,48,5,42,777,43,18,4,216,28,0,3,0,3,10,25,32,10,21,2,143,0
bdc85ec065ff4a0a1a2c3cc174142bdd2eeacb301,20,48,2,42,777,43,17,0,215,28,0,3,0,4,10,25,30,9,19,1,139,1
be47150c89f71655f99f0d751e556a8c00b221251,27,40,6,42,18,10,3,8,157,10,1,11,1,1,22,12,27,0,22,3,83,1
be5056ad1286a5400aeb91ef411cf7aa2508bb280,8,18,1,17,4,5,3,0,60,0,0,0,0,0,0,2,5,0,5,2,17,0
be5056ad1286a5400aeb91ef411cf7aa2508bb281,3,17,1,17,4,5,3,0,59,0,0,0,0,0,0,1,4,0,4,2,17,1
be9a9f63a9feec178c6b77fedb6241a3c43f45300,8,17,1,12,5,6,3,1,70,6,1,3,3,0,6,0,10,0,10,3,57,0
be9a9f63a9feec178c6b77fedb6241a3c43f45301,9,11,1,8,5,6,3,0,52,5,1,2,2,0,6,0,7,0,7,2,45,1
bea1c166786963b0e3638c314e628bd1d7e0e91b0,21,1174,1,375,21029,226,66,71,4100,412,18,186,37,97,458,237,586,164,222,6,512,0
bea1c166786963b0e3638c314e628bd1d7e0e91b1,49,1174,1,293,21029,226,66,0,4100,412,18,186,37,97,458,238,586,164,222,6,512,1
beb32300578c268e15981080a943d7ba7f58750f0,97,783,25,509,5626,266,124,60,4774,182,32,131,68,86,532,182,580,327,389,28,2095,0
beb32300578c268e15981080a943d7ba7f58750f1,131,783,15,457,5626,266,124,0,4773,182,32,131,68,86,532,182,579,327,389,28,2095,1
bec97ddd909321d433769edb2cd0355db73df8e50,86,590,19,411,3321,186,124,7,2743,156,20,116,11,4,134,223,407,63,271,15,748,0
bec97ddd909321d433769edb2cd0355db73df8e51,101,591,12,391,3426,187,124,0,2747,156,20,116,11,4,134,223,407,63,271,15,751,1
bf2a88da6cfa02cfdd1958633c6bd0772a189f231,29,248,4,135,5779,121,7,129,1033,151,38,14,0,2,73,59,158,32,116,4,299,1
bf60fec0ccbdb08d5a6f3dec6dda36a0fe6c3b940,4,22,1,6,17,10,7,0,89,8,0,1,2,0,0,0,17,0,7,4,43,0
bf60fec0ccbdb08d5a6f3dec6dda36a0fe6c3b941,8,21,1,4,21,10,7,0,89,8,0,1,2,0,0,0,17,0,7,4,43,1
bf751c0bf576679c0b68ff3839377be3ec9b62fa0,4,8,2,12,0,7,2,1,35,6,0,1,0,0,3,0,3,0,3,1,19,0
bf751c0bf576679c0b68ff3839377be3ec9b62fa1,7,7,1,12,0,7,2,0,33,6,0,0,0,0,3,0,3,0,3,0,18,1
bf7effc6f24216bf1ed502de894b4d687be8bf9f0,19,35,5,41,130,23,3,1,251,8,0,0,3,0,20,5,10,3,10,5,97,0
bf7effc6f24216bf1ed502de894b4d687be8bf9f1,20,32,3,39,130,23,3,0,240,8,0,0,3,0,14,5,9,3,9,5,94,1
bf9defe60277a512f62d35f5dd9ce647e2dc74720,3,4,1,5,0,1,3,1,14,1,1,1,0,0,0,387,2,0,4,1,126,0
bf9defe60277a512f62d35f5dd9ce647e2dc74721,5,4,1,5,0,1,3,0,14,1,1,1,0,0,0,385,2,0,4,1,126,1
bfbaaed642f4ac29f4f8a27e8f433caa8233e2e20,73,256,14,222,5017,136,76,13,1748,60,5,57,1,11,4,94,240,29,152,5,763,0
bfbaaed642f4ac29f4f8a27e8f433caa8233e2e21,74,254,9,202,5017,136,76,0,1748,60,5,55,1,11,4,94,240,29,152,5,763,1
c0597f46368bc7d139374e69594bee94c7d8393e1,12,20,4,24,30,14,6,3,140,8,0,2,1,0,6,2,9,1,6,2,114,1
c06239a36f9f660aa19d85fbd7e7b0c7bc3c95e70,14,42,2,49,74,17,16,3,273,8,1,14,3,10,22,38,57,9,38,5,200,0
c06239a36f9f660aa19d85fbd7e7b0c7bc3c95e71,17,42,2,46,74,17,16,0,270,8,1,14,3,10,22,38,57,9,38,5,200,1
c070115fd95af09551cda013b6f6b9e3dfad76fb0,14,36,2,58,27,15,18,9,228,14,3,4,5,1,53,11,34,9,37,6,140,0
c070115fd95af09551cda013b6f6b9e3dfad76fb1,21,35,2,57,27,15,18,0,222,14,3,4,5,1,52,11,35,8,38,7,141,1
c08f4994a8bc0ad923eafded2278d351fd01ebb10,8,75,3,48,215,28,9,1,251,24,0,23,2,1,36,5,37,9,25,3,115,0
c08f4994a8bc0ad923eafded2278d351fd01ebb11,12,75,2,46,215,28,9,0,251,24,0,23,2,1,36,5,37,9,25,3,115,1
c0ad64bb50af6f9080a5c55f929ddbef58b48bd40,7,36,3,21,29,12,7,1,231,5,2,4,2,2,11,6,16,8,11,10,166,0
c0ad64bb50af6f9080a5c55f929ddbef58b48bd41,9,32,2,17,29,12,7,0,216,5,2,4,0,2,9,6,16,6,11,8,159,1
c0f925a2e0cc8d86f667e5538e8d42a6e4147cae0,44,412,1,192,1385,59,11,108,925,89,32,124,6,35,45,5,208,22,121,6,269,0
c0f925a2e0cc8d86f667e5538e8d42a6e4147cae1,63,412,1,146,1413,59,11,0,925,89,32,124,6,35,45,5,208,22,121,6,269,1
c155a734166a996efa5d1a8f3d2af49e56926ff11,10,30,1,26,8,8,5,6,132,4,2,4,1,2,19,7,38,5,25,2,56,1
c1942a1d47997c29432d57bb1cd3198adf77ef4b0,70,264,18,205,1353,99,57,4,1752,65,1,73,2,12,11,55,190,25,144,17,1019,0
c1942a1d47997c29432d57bb1cd3198adf77ef4b1,65,259,14,197,1295,98,57,0,1737,64,1,73,2,12,7,52,185,24,141,17,1011,1
c194929ca8192880c2030fb146e8620ae81a1a850,11,32,1,34,48,16,4,1,134,9,0,8,4,0,6,1,17,2,16,3,59,0
c194929ca8192880c2030fb146e8620ae81a1a851,11,32,1,32,48,16,4,0,134,9,0,8,4,0,6,1,17,1,16,3,59,1
c1a8cfea7da18c6fdbc3df2ad910ac0260ae53a30,10,83,1,30,171,19,0,47,318,48,6,25,0,1,0,8,64,8,60,3,107,0
c1a8cfea7da18c6fdbc3df2ad910ac0260ae53a31,16,83,1,30,171,19,0,0,318,48,6,25,0,1,0,8,64,8,60,3,107,1
c1adce8e991bdfcc2d3e4bfc593b167a94a394c90,30,56,2,113,5,34,13,16,461,34,4,7,4,2,67,45,68,21,90,4,391,0
c1adce8e991bdfcc2d3e4bfc593b167a94a394c91,33,56,1,100,5,34,13,0,461,34,4,7,4,2,67,45,68,21,90,4,390,1
c1ba4bfdabd0be3c1d13291881124ff1b646163e0,2,5,1,3,2,5,3,3,22,4,0,0,0,0,0,0,3,0,3,0,20,0
c1ba4bfdabd0be3c1d13291881124ff1b646163e1,2,5,1,4,2,5,3,0,22,4,0,0,0,0,0,0,3,0,3,0,21,1
c251f81460bc4868a55409cc8864bd43bb0359c61,5,2,2,9,1,2,13,9,38,1,0,0,0,0,10,0,15,0,15,0,44,1
c2716ca1a38cad523ab2eb3ae0074b8071068f6b0,29,120,8,79,801,55,32,3,638,28,5,19,0,20,3,46,162,78,115,6,299,0
c2716ca1a38cad523ab2eb3ae0074b8071068f6b1,27,118,5,77,801,55,32,0,637,28,5,17,0,20,3,44,160,78,115,6,299,1
c28674fa6620fe5f48e22582cd1e4d193ca605d60,14,262,1,161,3651,90,13,26,1009,71,34,80,4,18,46,164,239,32,164,4,441,0
c28674fa6620fe5f48e22582cd1e4d193ca605d61,38,262,1,133,3651,90,13,0,1009,71,34,80,4,18,46,164,239,32,164,4,441,1
c29df80ae9e0d878306dd087745a2c989f052ef30,10,9,1,23,4,8,6,0,62,2,0,1,0,0,3,6,23,5,18,1,54,0
c29df80ae9e0d878306dd087745a2c989f052ef31,12,9,1,22,4,8,6,0,62,2,0,1,0,0,3,6,23,5,18,1,54,1
c2eb7d57c387fb91b9ecf401fb8b42c7f54f3b270,12,7,1,27,1,3,1,0,44,1,0,3,0,0,11,0,19,0,15,2,58,0
c2eb7d57c387fb91b9ecf401fb8b42c7f54f3b271,12,6,1,26,1,3,1,0,44,1,0,2,0,0,11,0,19,0,15,2,58,1
c2f32c61cafc457eededda6229ec743228c9526a0,4,18,3,35,17,9,6,6,149,3,2,4,1,2,2,46,40,31,40,4,108,0
c2f32c61cafc457eededda6229ec743228c9526a1,14,18,2,35,17,8,6,0,135,3,2,4,1,2,2,46,40,31,40,3,102,1
c3bbf2e0251c5e4d79ec7091244bcfd206bccbea1,11,26,1,22,211,22,1,7,186,19,0,0,5,0,2,0,5,0,5,2,102,1
c3c54ec4b0b7e6e69392014e8d5cb0e69808dfc20,41,36,13,48,10,17,22,3,290,7,3,4,2,0,42,15,43,2,36,7,253,0
c3c54ec4b0b7e6e69392014e8d5cb0e69808dfc21,58,35,10,48,10,17,22,0,284,7,3,3,2,0,42,15,43,2,36,7,252,1
c3dfaa5307a1f3d8be0c79e46c468949b1e160770,19,74,1,51,392,33,23,12,310,16,11,11,0,2,24,30,90,2,51,3,146,0
c3dfaa5307a1f3d8be0c79e46c468949b1e160771,28,73,1,48,392,33,23,0,304,16,11,11,0,2,23,29,89,2,51,3,146,1
c409873f917aff0158af7877e493f94801405ca00,135,445,11,477,2055,94,82,12,2310,56,10,116,18,35,119,125,336,25,265,23,773,0
c409873f917aff0158af7877e493f94801405ca01,138,445,10,461,2055,94,82,0,2310,56,10,116,18,36,125,126,336,25,265,23,772,1
c421e5320496463a7fba7f1748b00efb77ccfc160,8,18,2,43,0,11,4,0,115,10,0,3,3,0,6,0,21,0,23,2,105,0
c421e5320496463a7fba7f1748b00efb77ccfc161,15,18,1,41,0,11,4,0,114,10,0,3,3,0,6,0,20,0,22,2,105,1
c4330522eff605cda0daf19e3dcb871a5db856dc0,6,23,4,14,8,11,10,0,87,10,0,6,0,7,12,11,13,11,13,1,55,0
c4330522eff605cda0daf19e3dcb871a5db856dc1,10,23,2,12,8,11,10,0,87,10,0,6,0,7,12,11,13,11,13,1,55,1
c4a7b85e7152a5893b7f92d1caa282f0370c81801,91,213,1,118,3321,82,0,0,757,81,51,79,0,0,0,51,100,1,100,3,150,1
c4b3c09b085effcaf7dfdf77e6c901198a28ad0d0,96,156,11,234,323,57,14,24,1132,79,13,6,0,5,2,13,175,0,147,7,349,0
c4b3c09b085effcaf7dfdf77e6c901198a28ad0d1,91,156,6,220,323,57,14,0,1132,79,13,6,0,5,2,13,175,0,147,7,349,1
c4b8f0aff62237636422611747b48fb4b7a490b60,10,19,2,28,15,6,1,4,84,9,2,2,0,0,18,9,29,7,24,2,69,0
c4b8f0aff62237636422611747b48fb4b7a490b61,10,18,1,28,15,6,1,0,79,9,2,1,0,0,18,6,26,6,23,2,67,1
c5402d50fad5dbb649015d9b6d9bead6b710e0350,6,42,2,49,12,13,13,9,147,12,4,13,4,2,19,2,32,2,28,3,71,0
c5402d50fad5dbb649015d9b6d9bead6b710e0351,17,42,2,45,12,13,13,0,147,12,4,13,4,2,19,2,32,2,28,3,71,1
c553c5d8a3d60ae23ae4ecc49196c4f0260cf7900,9,69,2,41,1003,51,33,1,367,20,1,9,0,23,4,66,102,57,46,1,177,0
c553c5d8a3d60ae23ae4ecc49196c4f0260cf7901,7,56,1,41,867,47,33,0,328,18,1,0,0,23,4,66,100,57,46,1,176,1
c5555ff84fd37cbcbeabb97fe56f8cdd5762121d0,18,22,2,24,28,9,3,16,118,13,1,2,2,1,17,4,19,9,18,3,96,0
c5555ff84fd37cbcbeabb97fe56f8cdd5762121d1,23,24,2,24,28,9,3,0,123,14,1,3,2,2,18,4,19,10,18,3,96,1
c5e9620a6600febb8004f337e195ec9f083dec841,21,94,1,112,78,13,0,1,335,20,20,41,1,3,0,0,58,0,57,6,87,1
c5e9d8f7bf99f56d0e76f75a8a934cd1269396640,30,102,3,133,190,22,1,0,311,31,0,23,6,4,16,5,57,3,49,5,139,0
c5e9d8f7bf99f56d0e76f75a8a934cd1269396641,28,102,2,130,190,22,1,0,311,31,0,23,6,4,16,5,57,3,49,5,139,1
c61602379be162e4d830922448da0b06ac7df46c0,37,114,6,75,584,57,22,4,708,29,14,16,3,2,34,23,109,8,97,6,328,0
c61602379be162e4d830922448da0b06ac7df46c1,38,113,5,73,584,57,21,0,703,29,14,16,3,2,34,23,106,8,96,6,321,1
c62b8808eebb5fa804f43e1055ffade17f679f8f0,30,69,7,89,84,29,16,11,406,11,0,10,1,1,14,4,31,5,27,14,475,0
c62b8808eebb5fa804f43e1055ffade17f679f8f1,38,69,7,87,84,29,16,0,406,11,0,10,1,1,14,4,31,5,27,14,475,1
c63076a29b6a80cf70a0ae7d70ba64ff7b2bb18b0,19,39,2,41,2,8,5,5,166,8,5,12,0,8,5,9,38,5,24,4,72,0
c63076a29b6a80cf70a0ae7d70ba64ff7b2bb18b1,28,39,2,40,2,8,5,0,166,8,5,12,0,8,5,9,38,5,24,4,72,1
c6367a84d859d97335c2e78567f6f3f1598541450,18,42,4,62,299,29,25,1,233,28,1,6,1,0,78,9,29,6,33,4,270,0
c6367a84d859d97335c2e78567f6f3f1598541451,24,39,3,59,299,28,25,0,212,28,1,6,1,0,75,7,29,4,33,3,246,1
c69e8ebf3fd6afc1a0684b28b61f75d49ee996011,18,23,2,30,35,11,6,434,79,9,2,5,0,1,146,323,13,0,11,2,469,1
c6a2d5b92ca73f21b98e78c48cc8b7627d7c66f40,71,416,21,219,3748,123,22,57,1720,128,99,93,2,31,89,265,472,119,287,26,897,0
c6a2d5b92ca73f21b98e78c48cc8b7627d7c66f41,69,416,10,202,3748,123,22,0,1718,128,99,93,2,31,89,265,471,119,286,26,897,1
c6a4eff33621c841425d16911b20e2f8981c552e0,17,36,6,28,59,20,6,1,191,2,0,0,0,1,35,2,6,11,6,2,112,0
c6a4eff33621c841425d16911b20e2f8981c552e1,16,34,3,24,59,20,6,0,189,2,0,0,0,1,35,1,6,11,6,2,111,1
c6b391dcfc3e7d6c41e2c442df3543fdf0d4793f0,7,110,6,95,344,36,7,5,449,16,11,18,1,11,9,22,51,5,44,7,252,0
c6b391dcfc3e7d6c41e2c442df3543fdf0d4793f1,25,106,5,86,313,35,7,0,438,15,11,18,1,10,7,21,49,4,42,7,250,1
c6bb4585e1f5e930689cb8a1ff87a2cb192d51470,17,11,3,19,26,9,4,2,63,7,0,2,0,0,0,0,6,1,8,2,71,0
c6bb4585e1f5e930689cb8a1ff87a2cb192d51471,19,11,2,19,26,9,4,0,65,7,0,2,0,0,0,0,6,1,8,2,71,1
c6d5c3d76eca48c43a274429b809c1731073df440,35,90,2,94,113,26,37,25,335,25,4,21,0,0,34,31,83,1,71,3,194,0
c6d5c3d76eca48c43a274429b809c1731073df441,36,89,1,91,113,26,36,0,334,25,4,21,0,0,33,31,82,1,70,3,187,1
c71d6277be3f6a228bac8aaf0a36603aea5af7e81,35,50,7,93,158,27,17,8,359,10,1,6,0,3,20,22,80,8,71,5,252,1
c7223154704828e6aea91ca3dcb3ad8ecd1ff2ff0,2,8,1,6,0,7,2,1,30,5,0,1,0,0,1,0,3,0,3,1,20,0
c7223154704828e6aea91ca3dcb3ad8ecd1ff2ff1,5,8,1,7,0,7,2,0,30,5,0,1,0,0,1,0,3,0,3,1,20,1
c73d21f7cb0edfecffa8c7c4ff3db56fb319b24d0,38,34,9,74,137,25,9,3,242,5,0,5,0,0,11,2,29,2,25,5,189,0
c73d21f7cb0edfecffa8c7c4ff3db56fb319b24d1,40,34,6,72,137,25,9,0,241,5,0,5,0,0,11,2,29,2,25,5,189,1
c7436f7bafdf3acfc713d8fae68c45a32fbc30170,39,143,3,202,14,14,18,28,929,18,8,53,12,5,66,41,131,8,94,11,278,0
c7436f7bafdf3acfc713d8fae68c45a32fbc30171,74,143,3,190,14,14,18,0,927,18,8,53,12,5,66,41,130,8,94,11,278,1
c7444e4deb24a5ef6b1625a0cecafcbdf3dc6f6f0,7,89,1,26,2702,76,63,0,326,51,0,7,0,0,62,9,76,1,72,2,145,0
c7444e4deb24a5ef6b1625a0cecafcbdf3dc6f6f1,8,89,1,24,2702,76,63,0,326,51,0,7,0,0,62,9,76,1,72,2,145,1
c7539409310894bca660c14e1ddc8fcadd38a8100,75,215,12,122,4021,99,55,16,848,77,34,46,2,9,197,56,121,11,100,5,291,0
c7539409310894bca660c14e1ddc8fcadd38a8101,91,215,10,102,4009,99,49,0,836,77,34,46,2,9,194,53,115,11,94,5,279,1
c812214c9b78a5f26c3e66eb3ecffb4f0d1766e71,54,347,4,289,0,72,2,3,1549,25,17,72,59,8,144,85,264,20,183,7,348,1
c8141d21bd0614bb6331b757a0a875be96562e640,24,13,8,21,5,13,3,1,106,7,0,0,0,0,2,1,4,0,4,0,88,0
c8141d21bd0614bb6331b757a0a875be96562e641,30,21,9,29,30,17,3,0,167,7,1,3,0,0,2,0,5,0,4,3,116,1
c8160b010d70aea41d4b6e00ed58563d6c195b1d0,13,114,2,98,78,13,1,0,421,28,0,53,1,24,101,32,81,3,61,6,83,0
